State,District,Year,Month,Rainfall_mm,Temperature_C,Humidity
Tamil Nadu,Coimbatore,2023,5,19.09,28.01,46.17
Tamil Nadu,Coimbatore,2023,6,150.72,34.08,47.12
Tamil Nadu,Coimbatore,2023,7,102.98,29.34,69.34
Tamil Nadu,Coimbatore,2023,8,119.22,30.93,44.04
Tamil Nadu,Coimbatore,2023,9,161.5,34.11,65.72
Tamil Nadu,Coimbatore,2023,10,62.63,26.45,82.6
Tamil Nadu,Coimbatore,2023,11,38.25,27.98,69.13
Tamil Nadu,Coimbatore,2023,12,38.42,19.36,63.54
Tamil Nadu,Madurai,2015,1,25.09,14.14,62.07
Tamil Nadu,Madurai,2015,2,19.35,13.04,67.09
Tamil Nadu,Madurai,2015,3,30.82,21.98,69.34
Tamil Nadu,Madurai,2015,4,27.0,28.4,83.16
Tamil Nadu,Madurai,2015,5,27.82,41.49,64.06
Tamil Nadu,Madurai,2015,6,195.03,35.63,55.86
Tamil Nadu,Madurai,2015,7,268.13,34.04,82.33
Tamil Nadu,Madurai,2015,8,236.99,33.5,71.42
Tamil Nadu,Madurai,2015,9,161.75,21.73,44.13
Tamil Nadu,Madurai,2015,10,63.9,24.93,48.48
Tamil Nadu,Madurai,2015,11,76.77,30.08,75.35
Tamil Nadu,Madurai,2015,12,54.59,14.36,45.61
Tamil Nadu,Madurai,2016,1,13.2,13.57,43.12
Tamil Nadu,Madurai,2016,2,33.69,22.07,61.88
Tamil Nadu,Madurai,2016,3,15.13,34.9,65.34
Tamil Nadu,Madurai,2016,4,18.24,40.9,61.6
Tamil Nadu,Madurai,2016,5,28.44,28.02,58.94
Tamil Nadu,Madurai,2016,6,212.25,33.54,53.91
Tamil Nadu,Madurai,2016,7,233.08,26.53,58.04
Tamil Nadu,Madurai,2016,8,214.48,28.9,81.55
Tamil Nadu,Madurai,2016,9,276.96,21.34,76.73
Tamil Nadu,Madurai,2016,10,37.0,25.21,71.08
Tamil Nadu,Madurai,2016,11,12.36,32.87,41.49
Tamil Nadu,Madurai,2016,12,38.47,16.59,71.46
Tamil Nadu,Madurai,2017,1,42.92,12.49,73.26
Tamil Nadu,Madurai,2017,2,39.0,19.35,67.74
Tamil Nadu,Madurai,2017,3,38.52,26.62,44.95
Tamil Nadu,Madurai,2017,4,25.4,37.1,46.18
Tamil Nadu,Madurai,2017,5,27.84,31.12,49.26
Tamil Nadu,Madurai,2017,6,238.94,36.31,72.36
Tamil Nadu,Madurai,2017,7,135.85,25.25,47.27
Tamil Nadu,Madurai,2017,8,132.22,26.2,49.29
Tamil Nadu,Madurai,2017,9,159.94,34.81,78.4
Tamil Nadu,Madurai,2017,10,52.99,33.74,67.93
Tamil Nadu,Madurai,2017,11,49.17,28.55,55.09
Tamil Nadu,Madurai,2017,12,37.54,23.99,58.63
Tamil Nadu,Madurai,2018,1,40.42,15.88,54.87
Tamil Nadu,Madurai,2018,2,10.47,23.71,81.55
Tamil Nadu,Madurai,2018,3,29.81,24.61,51.58
Tamil Nadu,Madurai,2018,4,2.92,40.55,67.54
Tamil Nadu,Madurai,2018,5,15.82,40.99,66.51
Tamil Nadu,Madurai,2018,6,250.6,31.39,71.76
Tamil Nadu,Madurai,2018,7,271.54,24.14,60.29
Tamil Nadu,Madurai,2018,8,145.28,33.21,79.47
Tamil Nadu,Madurai,2018,9,152.76,27.89,70.42
Tamil Nadu,Madurai,2018,10,56.02,28.42,46.57
Tamil Nadu,Madurai,2018,11,13.34,24.92,58.91
Tamil Nadu,Madurai,2018,12,52.38,18.2,82.08
Tamil Nadu,Madurai,2019,1,79.18,20.7,63.99
Tamil Nadu,Madurai,2019,2,30.82,18.79,78.62
Tamil Nadu,Madurai,2019,3,10.78,23.74,44.66
Tamil Nadu,Madurai,2019,4,0.32,40.52,65.7
Tamil Nadu,Madurai,2019,5,5.16,37.68,45.18
Tamil Nadu,Madurai,2019,6,195.75,28.61,54.71
Tamil Nadu,Madurai,2019,7,279.85,27.78,48.67
Tamil Nadu,Madurai,2019,8,226.06,31.77,56.67
Tamil Nadu,Madurai,2019,9,194.52,28.78,78.66
Tamil Nadu,Madurai,2019,10,18.8,23.67,41.93
Tamil Nadu,Madurai,2019,11,29.47,26.49,53.7
Tamil Nadu,Madurai,2019,12,75.02,13.93,67.49
Tamil Nadu,Madurai,2020,1,49.66,22.7,46.36
Tamil Nadu,Madurai,2020,2,29.49,16.63,46.14
Tamil Nadu,Madurai,2020,3,4.59,31.01,60.77
Tamil Nadu,Madurai,2020,4,34.34,40.1,63.79
Tamil Nadu,Madurai,2020,5,23.8,30.66,66.21
Tamil Nadu,Madurai,2020,6,225.6,39.75,83.37
Tamil Nadu,Madurai,2020,7,211.08,26.45,76.28
Tamil Nadu,Madurai,2020,8,284.54,29.14,82.5
Tamil Nadu,Madurai,2020,9,152.22,25.41,53.43
Tamil Nadu,Madurai,2020,10,28.16,24.91,57.45
Tamil Nadu,Madurai,2020,11,15.92,23.34,64.39
Tamil Nadu,Madurai,2020,12,35.97,23.51,53.35
Tamil Nadu,Madurai,2021,1,22.85,22.77,47.09
Tamil Nadu,Madurai,2021,2,26.83,13.76,78.61
Tamil Nadu,Madurai,2021,3,7.8,26.86,48.24
Tamil Nadu,Madurai,2021,4,16.26,37.18,40.84
Tamil Nadu,Madurai,2021,5,9.28,34.31,66.08
Tamil Nadu,Madurai,2021,6,200.89,37.7,76.04
Tamil Nadu,Madurai,2021,7,179.25,32.32,77.4
Tamil Nadu,Madurai,2021,8,106.53,31.87,84.49
Tamil Nadu,Madurai,2021,9,230.23,30.66,80.37
Tamil Nadu,Madurai,2021,10,49.84,24.21,73.9
Tamil Nadu,Madurai,2021,11,77.15,22.29,76.21
Tamil Nadu,Madurai,2021,12,16.28,20.61,61.93
Tamil Nadu,Madurai,2022,1,72.25,12.84,51.86
Tamil Nadu,Madurai,2022,2,39.74,15.93,77.87
Tamil Nadu,Madurai,2022,3,2.34,23.43,75.73
Tamil Nadu,Madurai,2022,4,33.39,41.26,47.35
Tamil Nadu,Madurai,2022,5,32.6,36.53,52.61
Tamil Nadu,Madurai,2022,6,178.17,30.54,73.82
Tamil Nadu,Madurai,2022,7,245.97,31.31,74.14
Tamil Nadu,Madurai,2022,8,139.79,22.0,84.73
Tamil Nadu,Madurai,2022,9,224.72,23.51,46.13
Tamil Nadu,Madurai,2022,10,19.41,26.02,84.62
Tamil Nadu,Madurai,2022,11,25.09,33.17,50.34
Tamil Nadu,Madurai,2022,12,25.36,15.3,61.08
Tamil Nadu,Madurai,2023,1,14.74,21.0,70.16
Tamil Nadu,Madurai,2023,2,17.11,17.93,81.98
Tamil Nadu,Madurai,2023,3,0.43,32.84,46.39
Tamil Nadu,Madurai,2023,4,19.14,36.54,73.79
Tamil Nadu,Madurai,2023,5,12.61,40.58,42.55
Tamil Nadu,Madurai,2023,6,155.6,33.18,42.52
Tamil Nadu,Madurai,2023,7,288.31,22.6,50.39
Tamil Nadu,Madurai,2023,8,216.34,31.54,76.72
Tamil Nadu,Madurai,2023,9,134.13,20.44,52.19
Tamil Nadu,Madurai,2023,10,74.25,31.89,42.1
Tamil Nadu,Madurai,2023,11,47.81,26.88,82.59
Tamil Nadu,Madurai,2023,12,65.97,22.52,75.87
Tamil Nadu,Salem,2015,1,74.21,12.21,60.44
Tamil Nadu,Salem,2015,2,6.52,14.12,75.87
Tamil Nadu,Salem,2015,3,11.71,33.22,42.63
Tamil Nadu,Salem,2015,4,32.57,38.11,81.23
Tamil Nadu,Salem,2015,5,10.36,40.36,60.82
Tamil Nadu,Salem,2015,6,255.24,29.42,81.28
Tamil Nadu,Salem,2015,7,228.44,30.36,54.45
Tamil Nadu,Salem,2015,8,152.09,21.59,75.4
Tamil Nadu,Salem,2015,9,220.14,32.93,81.65
Tamil Nadu,Salem,2015,10,13.5,25.4,64.37
Tamil Nadu,Salem,2015,11,47.58,33.81,46.93
Tamil Nadu,Salem,2015,12,57.43,20.18,55.28
Tamil Nadu,Salem,2016,1,71.05,12.83,47.0
Tamil Nadu,Salem,2016,2,23.95,22.43,66.32
Tamil Nadu,Salem,2016,3,27.52,25.78,74.12
Tamil Nadu,Salem,2016,4,11.27,31.57,62.82
Tamil Nadu,Salem,2016,5,29.58,41.26,61.85
Tamil Nadu,Salem,2016,6,225.44,34.32,74.62
Tamil Nadu,Salem,2016,7,115.26,22.79,45.85
Tamil Nadu,Salem,2016,8,117.19,20.71,63.89
Tamil Nadu,Salem,2016,9,293.2,20.63,71.36
Tamil Nadu,Salem,2016,10,78.78,28.29,76.33
Tamil Nadu,Salem,2016,11,61.99,20.75,81.23
Tamil Nadu,Salem,2016,12,78.32,12.96,78.48
Tamil Nadu,Salem,2017,1,70.41,18.3,71.21
Tamil Nadu,Salem,2017,2,31.92,24.12,66.92
Tamil Nadu,Salem,2017,3,14.1,28.82,67.87
Tamil Nadu,Salem,2017,4,10.07,32.97,66.92
Tamil Nadu,Salem,2017,5,29.41,40.56,44.92
Tamil Nadu,Salem,2017,6,120.4,30.46,80.74
Tamil Nadu,Salem,2017,7,289.07,31.23,51.24
Tamil Nadu,Salem,2017,8,211.51,22.73,40.97
Tamil Nadu,Salem,2017,9,271.43,22.24,45.08
Tamil Nadu,Salem,2017,10,22.33,30.19,70.83
Tamil Nadu,Salem,2017,11,28.25,33.19,57.21
Tamil Nadu,Salem,2017,12,77.07,23.81,73.3
Tamil Nadu,Salem,2018,1,10.11,19.01,48.8
Tamil Nadu,Salem,2018,2,39.05,15.83,59.93
Tamil Nadu,Salem,2018,3,36.19,20.28,62.6
Tamil Nadu,Salem,2018,4,20.74,35.12,66.1
Tamil Nadu,Salem,2018,5,13.22,31.79,40.94
Tamil Nadu,Salem,2018,6,133.24,40.04,67.62
Tamil Nadu,Salem,2018,7,175.5,27.61,55.72
Tamil Nadu,Salem,2018,8,222.42,33.12,48.53
Tamil Nadu,Salem,2018,9,236.37,27.45,68.08
Tamil Nadu,Salem,2018,10,73.26,25.96,68.56
Tamil Nadu,Salem,2018,11,24.64,34.21,66.9
Tamil Nadu,Salem,2018,12,32.16,15.03,48.32
Tamil Nadu,Salem,2019,1,74.49,18.16,75.77
Tamil Nadu,Salem,2019,2,6.4,16.66,46.91
Tamil Nadu,Salem,2019,3,16.73,33.29,55.72
Tamil Nadu,Salem,2019,4,3.35,39.33,46.02
Tamil Nadu,Salem,2019,5,26.16,36.02,81.74
Tamil Nadu,Salem,2019,6,130.18,32.0,43.21
Tamil Nadu,Salem,2019,7,284.81,34.33,74.59
Tamil Nadu,Salem,2019,8,143.67,22.27,54.3
Tamil Nadu,Salem,2019,9,251.49,30.52,58.1
Tamil Nadu,Salem,2019,10,40.51,26.95,72.41
Tamil Nadu,Salem,2019,11,20.79,26.13,77.2
Tamil Nadu,Salem,2019,12,60.59,20.63,82.93
Tamil Nadu,Salem,2020,1,12.99,16.9,55.09
Tamil Nadu,Salem,2020,2,10.37,18.69,69.08
Tamil Nadu,Salem,2020,3,22.05,21.46,49.21
Tamil Nadu,Salem,2020,4,4.28,37.17,74.21
Tamil Nadu,Salem,2020,5,1.62,31.82,64.05
Tamil Nadu,Salem,2020,6,270.2,37.86,47.07
Tamil Nadu,Salem,2020,7,263.78,21.26,78.27
Tamil Nadu,Salem,2020,8,118.87,32.43,75.19
Tamil Nadu,Salem,2020,9,174.42,24.44,69.82
Tamil Nadu,Salem,2020,10,71.84,30.67,64.22
Tamil Nadu,Salem,2020,11,70.88,28.15,64.11
Tamil Nadu,Salem,2020,12,79.4,15.87,40.38
Tamil Nadu,Salem,2021,1,63.45,13.43,54.7
Tamil Nadu,Salem,2021,2,22.25,12.76,53.92
Tamil Nadu,Salem,2021,3,12.22,22.0,77.66
Tamil Nadu,Salem,2021,4,0.04,39.12,47.99
Tamil Nadu,Salem,2021,5,37.12,40.82,62.4
Tamil Nadu,Salem,2021,6,227.66,34.73,77.44
Tamil Nadu,Salem,2021,7,204.16,31.64,83.19
Tamil Nadu,Salem,2021,8,227.56,24.23,79.16
Tamil Nadu,Salem,2021,9,249.79,31.63,45.34
Tamil Nadu,Salem,2021,10,40.47,21.94,53.33
Tamil Nadu,Salem,2021,11,22.62,29.16,72.17
Tamil Nadu,Salem,2021,12,40.53,13.88,43.38
Tamil Nadu,Salem,2022,1,22.81,15.97,42.88
Tamil Nadu,Salem,2022,2,11.37,19.95,63.94
Tamil Nadu,Salem,2022,3,31.83,21.69,72.97
Tamil Nadu,Salem,2022,4,37.51,40.84,65.58
Tamil Nadu,Salem,2022,5,34.47,40.12,44.05
Tamil Nadu,Salem,2022,6,272.54,34.25,77.14
Tamil Nadu,Salem,2022,7,181.25,29.14,83.95
Tamil Nadu,Salem,2022,8,155.54,30.36,44.34
Tamil Nadu,Salem,2022,9,132.18,30.47,44.99
Tamil Nadu,Salem,2022,10,48.47,20.86,79.38
Tamil Nadu,Salem,2022,11,39.56,20.31,70.97
Tamil Nadu,Salem,2022,12,21.77,12.03,40.24
Tamil Nadu,Salem,2023,1,75.54,21.72,64.27
Tamil Nadu,Salem,2023,2,7.74,17.15,79.28
Tamil Nadu,Salem,2023,3,0.15,29.48,54.7
Tamil Nadu,Salem,2023,4,7.18,31.42,63.83
Tamil Nadu,Salem,2023,5,9.4,37.94,82.09
Tamil Nadu,Salem,2023,6,210.63,30.27,58.81
Tamil Nadu,Salem,2023,7,262.06,22.56,75.03
Tamil Nadu,Salem,2023,8,253.46,20.94,60.3
Tamil Nadu,Salem,2023,9,206.8,26.48,77.02
Tamil Nadu,Salem,2023,10,62.94,34.0,78.6
Tamil Nadu,Salem,2023,11,22.41,28.34,80.03
Tamil Nadu,Salem,2023,12,71.74,18.52,80.18
Andhra Pradesh,Hyderabad,2015,1,57.12,23.48,49.17
Andhra Pradesh,Hyderabad,2015,2,32.58,17.3,73.61
Andhra Pradesh,Hyderabad,2015,3,20.23,29.52,79.75
Andhra Pradesh,Hyderabad,2015,4,38.54,40.78,73.75
Andhra Pradesh,Hyderabad,2015,5,30.72,30.48,60.47
Andhra Pradesh,Hyderabad,2015,6,149.57,35.73,83.43
Andhra Pradesh,Hyderabad,2015,7,121.73,34.6,48.54
Andhra Pradesh,Hyderabad,2015,8,232.76,31.87,49.05
Andhra Pradesh,Hyderabad,2015,9,145.12,29.13,44.46
Andhra Pradesh,Hyderabad,2015,10,47.84,27.62,83.69
Andhra Pradesh,Hyderabad,2015,11,34.45,22.8,73.17
Andhra Pradesh,Hyderabad,2015,12,60.98,12.82,61.46
Andhra Pradesh,Hyderabad,2016,1,59.58,21.94,82.34
Andhra Pradesh,Hyderabad,2016,2,0.79,24.38,61.7
Andhra Pradesh,Hyderabad,2016,3,15.43,29.76,59.01
Andhra Pradesh,Hyderabad,2016,4,25.17,33.18,66.19
Andhra Pradesh,Hyderabad,2016,5,0.25,40.58,64.22
Andhra Pradesh,Hyderabad,2016,6,120.09,37.16,51.99
Andhra Pradesh,Hyderabad,2016,7,254.06,29.32,61.02
Andhra Pradesh,Hyderabad,2016,8,188.92,26.15,60.73
Andhra Pradesh,Hyderabad,2016,9,200.63,21.66,83.65
Andhra Pradesh,Hyderabad,2016,10,39.33,32.8,68.95
Andhra Pradesh,Hyderabad,2016,11,47.87,24.48,69.73
Andhra Pradesh,Hyderabad,2016,12,22.47,20.78,84.58
Andhra Pradesh,Hyderabad,2017,1,67.53,13.96,57.59
Andhra Pradesh,Hyderabad,2017,2,14.75,24.39,57.97
Andhra Pradesh,Hyderabad,2017,3,15.38,22.56,79.14
Andhra Pradesh,Hyderabad,2017,4,22.99,29.32,54.57
Andhra Pradesh,Hyderabad,2017,5,8.17,36.63,66.69
Andhra Pradesh,Hyderabad,2017,6,278.22,30.28,54.68
Andhra Pradesh,Hyderabad,2017,7,220.47,30.07,68.27
Andhra Pradesh,Hyderabad,2017,8,101.81,26.67,53.4
Andhra Pradesh,Hyderabad,2017,9,127.3,32.92,41.01
Andhra Pradesh,Hyderabad,2017,10,28.77,27.13,74.42
Andhra Pradesh,Hyderabad,2017,11,38.84,28.85,84.87
Andhra Pradesh,Hyderabad,2017,12,14.41,17.69,67.84
Andhra Pradesh,Hyderabad,2018,1,43.91,19.31,64.9
Andhra Pradesh,Hyderabad,2018,2,23.81,15.99,70.59
Andhra Pradesh,Hyderabad,2018,3,10.2,25.28,67.8
Andhra Pradesh,Hyderabad,2018,4,22.84,33.68,43.39
Andhra Pradesh,Hyderabad,2018,5,20.36,39.24,76.09
Andhra Pradesh,Hyderabad,2018,6,269.4,29.58,60.79
Andhra Pradesh,Hyderabad,2018,7,157.8,26.88,82.47
Andhra Pradesh,Hyderabad,2018,8,168.67,25.98,66.17
Andhra Pradesh,Hyderabad,2018,9,261.69,21.6,57.14
Andhra Pradesh,Hyderabad,2018,10,64.35,28.01,51.93
Andhra Pradesh,Hyderabad,2018,11,32.12,31.89,47.5
Andhra Pradesh,Hyderabad,2018,12,54.8,22.48,79.41
Andhra Pradesh,Hyderabad,2019,1,32.87,14.22,77.61
Andhra Pradesh,Hyderabad,2019,2,39.46,14.13,46.28
Andhra Pradesh,Hyderabad,2019,3,18.35,25.95,53.04
Andhra Pradesh,Hyderabad,2019,4,24.07,28.86,77.79
Andhra Pradesh,Hyderabad,2019,5,7.17,35.48,51.37
Andhra Pradesh,Hyderabad,2019,6,204.02,38.78,40.02
Andhra Pradesh,Hyderabad,2019,7,275.45,28.6,48.55
Andhra Pradesh,Hyderabad,2019,8,233.15,20.62,61.71
Andhra Pradesh,Hyderabad,2019,9,233.35,28.11,50.66
Andhra Pradesh,Hyderabad,2019,10,51.65,27.11,77.5
Andhra Pradesh,Hyderabad,2019,11,62.05,21.59,55.64
Andhra Pradesh,Hyderabad,2019,12,78.9,15.08,46.72
Andhra Pradesh,Hyderabad,2020,1,77.21,22.25,81.18
Andhra Pradesh,Hyderabad,2020,2,1.89,14.77,70.58
Andhra Pradesh,Hyderabad,2020,3,28.81,31.4,58.15
Andhra Pradesh,Hyderabad,2020,4,23.69,40.17,66.84
Andhra Pradesh,Hyderabad,2020,5,25.8,28.24,83.57
Andhra Pradesh,Hyderabad,2020,6,171.49,32.1,65.11
Andhra Pradesh,Hyderabad,2020,7,253.45,22.87,59.72
Andhra Pradesh,Hyderabad,2020,8,208.27,32.67,84.57
Andhra Pradesh,Hyderabad,2020,9,186.4,28.54,62.62
Andhra Pradesh,Hyderabad,2020,10,43.59,30.82,40.88
Andhra Pradesh,Hyderabad,2020,11,18.28,27.08,58.65
Andhra Pradesh,Hyderabad,2020,12,54.99,12.45,45.08
Andhra Pradesh,Hyderabad,2021,1,62.51,17.56,79.99
Andhra Pradesh,Hyderabad,2021,2,4.92,15.0,81.35
Andhra Pradesh,Hyderabad,2021,3,12.12,34.53,45.92
Andhra Pradesh,Hyderabad,2021,4,23.81,28.61,61.78
Andhra Pradesh,Hyderabad,2021,5,26.61,41.37,65.14
Andhra Pradesh,Hyderabad,2021,6,285.83,39.46,56.84
Andhra Pradesh,Hyderabad,2021,7,160.18,20.58,46.38
Andhra Pradesh,Hyderabad,2021,8,255.62,21.75,80.96
Andhra Pradesh,Hyderabad,2021,9,222.26,26.54,61.5
Andhra Pradesh,Hyderabad,2021,10,32.08,26.38,48.02
Andhra Pradesh,Hyderabad,2021,11,75.73,22.71,67.4
Andhra Pradesh,Hyderabad,2021,12,33.22,14.8,68.58
Andhra Pradesh,Hyderabad,2022,1,56.19,17.71,41.32
Andhra Pradesh,Hyderabad,2022,2,19.96,18.25,57.5
Andhra Pradesh,Hyderabad,2022,3,21.65,30.27,54.66
Andhra Pradesh,Hyderabad,2022,4,23.89,36.41,54.68
Andhra Pradesh,Hyderabad,2022,5,3.86,39.54,50.43
Andhra Pradesh,Hyderabad,2022,6,145.04,28.09,77.37
Andhra Pradesh,Hyderabad,2022,7,293.89,24.31,72.79
Andhra Pradesh,Hyderabad,2022,8,143.63,22.49,77.3
Andhra Pradesh,Hyderabad,2022,9,279.89,20.85,73.35
Andhra Pradesh,Hyderabad,2022,10,37.61,29.88,82.59
Andhra Pradesh,Hyderabad,2022,11,75.14,21.02,72.27
Andhra Pradesh,Hyderabad,2022,12,43.06,24.0,68.8
Andhra Pradesh,Hyderabad,2023,1,54.33,18.02,47.07
Andhra Pradesh,Hyderabad,2023,2,30.9,18.97,64.55
Andhra Pradesh,Hyderabad,2023,3,9.86,25.2,54.44
Andhra Pradesh,Hyderabad,2023,4,27.0,35.76,47.69
Andhra Pradesh,Hyderabad,2023,5,23.38,32.27,70.66
Andhra Pradesh,Hyderabad,2023,6,169.26,37.98,54.07
Andhra Pradesh,Hyderabad,2023,7,181.22,34.66,54.75
Andhra Pradesh,Hyderabad,2023,8,173.65,21.26,43.0
Andhra Pradesh,Hyderabad,2023,9,167.2,20.78,78.33
Andhra Pradesh,Hyderabad,2023,10,13.3,24.63,44.17
Andhra Pradesh,Hyderabad,2023,11,41.38,24.61,61.22
Andhra Pradesh,Hyderabad,2023,12,63.53,20.3,56.05
Andhra Pradesh,Visakhapatnam,2015,1,19.88,17.7,63.8
Andhra Pradesh,Visakhapatnam,2015,2,29.73,21.52,45.05
Andhra Pradesh,Visakhapatnam,2015,3,31.58,26.92,56.04
Andhra Pradesh,Visakhapatnam,2015,4,12.01,39.28,65.7
Andhra Pradesh,Visakhapatnam,2015,5,7.98,32.05,80.56
Andhra Pradesh,Visakhapatnam,2015,6,140.63,32.67,61.97
Andhra Pradesh,Visakhapatnam,2015,7,206.86,23.33,45.62
Andhra Pradesh,Visakhapatnam,2015,8,143.55,21.25,75.44
Andhra Pradesh,Visakhapatnam,2015,9,237.68,23.59,68.99
Andhra Pradesh,Visakhapatnam,2015,10,74.29,34.71,59.22
Andhra Pradesh,Visakhapatnam,2015,11,12.62,27.12,64.07
Andhra Pradesh,Visakhapatnam,2015,12,22.26,23.88,43.07
Andhra Pradesh,Visakhapatnam,2016,1,65.61,18.24,61.38
Andhra Pradesh,Visakhapatnam,2016,2,0.39,22.75,59.57
Andhra Pradesh,Visakhapatnam,2016,3,12.64,20.94,48.17
Andhra Pradesh,Visakhapatnam,2016,4,17.81,32.28,54.7
Andhra Pradesh,Visakhapatnam,2016,5,26.44,40.97,72.8
Andhra Pradesh,Visakhapatnam,2016,6,196.53,39.28,63.03
Andhra Pradesh,Visakhapatnam,2016,7,120.31,28.47,44.83
Andhra Pradesh,Visakhapatnam,2016,8,184.97,27.18,53.16
Andhra Pradesh,Visakhapatnam,2016,9,273.87,27.45,73.08
Andhra Pradesh,Visakhapatnam,2016,10,40.99,25.68,47.32
Andhra Pradesh,Visakhapatnam,2016,11,66.64,28.83,42.94
Andhra Pradesh,Visakhapatnam,2016,12,31.73,14.73,57.82
Andhra Pradesh,Visakhapatnam,2017,1,51.14,19.48,79.99
Andhra Pradesh,Visakhapatnam,2017,2,25.16,17.59,83.73
Andhra Pradesh,Visakhapatnam,2017,3,13.66,29.14,65.88
Andhra Pradesh,Visakhapatnam,2017,4,31.61,37.65,45.05
Andhra Pradesh,Visakhapatnam,2017,5,21.29,35.76,61.59
Andhra Pradesh,Visakhapatnam,2017,6,215.49,35.44,50.53
Andhra Pradesh,Visakhapatnam,2017,7,286.22,30.63,47.37
Andhra Pradesh,Visakhapatnam,2017,8,240.85,28.1,58.43
Andhra Pradesh,Visakhapatnam,2017,9,204.41,33.57,47.66
Andhra Pradesh,Visakhapatnam,2017,10,30.64,24.15,82.2
Andhra Pradesh,Visakhapatnam,2017,11,64.35,24.46,73.8
Andhra Pradesh,Visakhapatnam,2017,12,73.07,20.71,72.59
Andhra Pradesh,Visakhapatnam,2018,1,50.8,17.69,65.25
Andhra Pradesh,Visakhapatnam,2018,2,35.07,22.71,80.04
Andhra Pradesh,Visakhapatnam,2018,3,13.14,30.65,55.68
Andhra Pradesh,Visakhapatnam,2018,4,20.8,41.24,73.39
Andhra Pradesh,Visakhapatnam,2018,5,33.7,28.72,46.46
Andhra Pradesh,Visakhapatnam,2018,6,188.22,36.17,72.9
Andhra Pradesh,Visakhapatnam,2018,7,221.84,33.46,78.06
Andhra Pradesh,Visakhapatnam,2018,8,267.72,32.3,53.47
Andhra Pradesh,Visakhapatnam,2018,9,208.09,29.59,80.83
Andhra Pradesh,Visakhapatnam,2018,10,41.63,21.23,40.65
Andhra Pradesh,Visakhapatnam,2018,11,32.97,28.71,53.47
Andhra Pradesh,Visakhapatnam,2018,12,77.58,24.03,76.49
Andhra Pradesh,Visakhapatnam,2019,1,65.29,22.33,49.27
Andhra Pradesh,Visakhapatnam,2019,2,19.85,23.36,63.54
Andhra Pradesh,Visakhapatnam,2019,3,15.65,27.85,43.74
Andhra Pradesh,Visakhapatnam,2019,4,29.04,36.93,49.45
Andhra Pradesh,Visakhapatnam,2019,5,20.11,38.53,78.2
Andhra Pradesh,Visakhapatnam,2019,6,122.82,29.15,51.06
Andhra Pradesh,Visakhapatnam,2019,7,297.21,27.38,64.24
Andhra Pradesh,Visakhapatnam,2019,8,155.02,33.75,65.94
Andhra Pradesh,Visakhapatnam,2019,9,277.5,20.34,75.77
Andhra Pradesh,Visakhapatnam,2019,10,55.97,33.0,77.97
Andhra Pradesh,Visakhapatnam,2019,11,50.1,32.69,77.5
Andhra Pradesh,Visakhapatnam,2019,12,41.17,19.5,56.67
Andhra Pradesh,Visakhapatnam,2020,1,20.35,23.2,81.61
Andhra Pradesh,Visakhapatnam,2020,2,23.41,14.87,75.52
Andhra Pradesh,Visakhapatnam,2020,3,3.58,32.44,54.09
Andhra Pradesh,Visakhapatnam,2020,4,20.18,38.51,73.95
Andhra Pradesh,Visakhapatnam,2020,5,18.59,38.49,74.6
Andhra Pradesh,Visakhapatnam,2020,6,233.79,30.73,70.3
Andhra Pradesh,Visakhapatnam,2020,7,104.0,31.17,45.48
Andhra Pradesh,Visakhapatnam,2020,8,148.23,28.77,40.47
Andhra Pradesh,Visakhapatnam,2020,9,291.71,27.99,78.38
Andhra Pradesh,Visakhapatnam,2020,10,78.93,24.61,69.08
Andhra Pradesh,Visakhapatnam,2020,11,32.06,21.82,72.56
Andhra Pradesh,Visakhapatnam,2020,12,12.96,12.77,63.9
Andhra Pradesh,Visakhapatnam,2021,1,67.84,22.37,78.5
Andhra Pradesh,Visakhapatnam,2021,2,28.69,12.56,54.75
Andhra Pradesh,Visakhapatnam,2021,3,35.17,24.49,72.16
Andhra Pradesh,Visakhapatnam,2021,4,8.26,28.98,55.45
Andhra Pradesh,Visakhapatnam,2021,5,27.89,39.02,62.33
Andhra Pradesh,Visakhapatnam,2021,6,175.82,33.63,81.18
Andhra Pradesh,Visakhapatnam,2021,7,115.77,30.35,62.93
Andhra Pradesh,Visakhapatnam,2021,8,219.92,28.53,49.4
Andhra Pradesh,Visakhapatnam,2021,9,148.4,29.28,71.69
Andhra Pradesh,Visakhapatnam,2021,10,53.86,28.17,83.89
Andhra Pradesh,Visakhapatnam,2021,11,78.36,32.62,59.36
Andhra Pradesh,Visakhapatnam,2021,12,35.67,24.42,60.27
Andhra Pradesh,Visakhapatnam,2022,1,27.24,20.46,78.73
Andhra Pradesh,Visakhapatnam,2022,2,32.82,15.11,61.93
Andhra Pradesh,Visakhapatnam,2022,3,7.44,25.2,79.47
Andhra Pradesh,Visakhapatnam,2022,4,4.05,32.06,57.68
Andhra Pradesh,Visakhapatnam,2022,5,27.15,28.6,46.03
Andhra Pradesh,Visakhapatnam,2022,6,201.61,31.36,61.88
Andhra Pradesh,Visakhapatnam,2022,7,191.39,32.83,64.51
Andhra Pradesh,Visakhapatnam,2022,8,184.36,31.49,57.02
Andhra Pradesh,Visakhapatnam,2022,9,100.94,33.71,53.27
Andhra Pradesh,Visakhapatnam,2022,10,46.49,25.67,51.47
Andhra Pradesh,Visakhapatnam,2022,11,14.81,30.57,58.55
