State,District,Year,Season,Crop,Yield_per_Hectare,Area_Hectares,Production_Tonnes
Uttar Pradesh,Kanpur,2021,Kharif,Soybean,2.85,4837.5,9422.42
Uttar Pradesh,Kanpur,2021,Rabi,Wheat,2.77,1235.96,9558.38
Uttar Pradesh,Kanpur,2021,Rabi,Barley,2.88,801.18,8995.89
Uttar Pradesh,Kanpur,2021,Rabi,Mustard,2.04,1957.52,8067.02
Uttar Pradesh,Kanpur,2021,Rabi,Gram,2.39,4189.14,11404.62
Uttar Pradesh,Kanpur,2021,Rabi,Peas,3.06,1367.09,3701.08
Uttar Pradesh,Kanpur,2021,Zaid,Fodder,31.32,1784.57,23160.78
Uttar Pradesh,Kanpur,2021,Zaid,Vegetables,14.11,2019.76,55235.22
Uttar Pradesh,Kanpur,2021,Zaid,Watermelon,17.18,2578.66,22126.35
Uttar Pradesh,Kanpur,2021,Zaid,Cucumber,13.55,3948.8,58557.11
Uttar Pradesh,Kanpur,2021,Zaid,Sugarcane,77.31,4157.34,135137.31
Uttar Pradesh,Kanpur,2022,Kharif,Rice,5.4,1769.15,3363.89
Uttar Pradesh,Kanpur,2022,Kharif,Cotton,4.43,3846.88,11745.26
Uttar Pradesh,Kanpur,2022,Kharif,Sugarcane,48.47,1815.31,78718.92
Uttar Pradesh,Kanpur,2022,Kharif,Maize,4.39,1687.52,21397.63
Uttar Pradesh,Kanpur,2022,Kharif,Soybean,2.78,4856.05,5248.38
Uttar Pradesh,Kanpur,2022,Rabi,Wheat,5.46,4312.24,25970.84
Uttar Pradesh,Kanpur,2022,Rabi,Barley,3.66,2288.49,7474.12
Uttar Pradesh,Kanpur,2022,Rabi,Mustard,1.46,3638.32,6966.18
Uttar Pradesh,Kanpur,2022,Rabi,Gram,0.88,468.29,2160.8
Uttar Pradesh,Kanpur,2022,Rabi,Peas,2.7,4847.31,12231.82
Uttar Pradesh,Kanpur,2022,Zaid,Fodder,33.51,4620.27,159554.02
Uttar Pradesh,Kanpur,2022,Zaid,Vegetables,23.24,2745.73,56080.03
Uttar Pradesh,Kanpur,2022,Zaid,Watermelon,21.24,4606.46,56168.18
Uttar Pradesh,Kanpur,2022,Zaid,Cucumber,14.66,473.81,59021.19
Uttar Pradesh,Kanpur,2022,Zaid,Sugarcane,112.71,4006.3,107195.18
Uttar Pradesh,Kanpur,2023,Kharif,Rice,5.68,3366.01,11485.22
Uttar Pradesh,Kanpur,2023,Kharif,Cotton,2.41,1248.83,9221.56
Uttar Pradesh,Kanpur,2023,Kharif,Sugarcane,92.88,2407.94,18110.51
Uttar Pradesh,Kanpur,2023,Kharif,Maize,2.46,2682.65,4008.13
Uttar Pradesh,Kanpur,2023,Kharif,Soybean,2.19,203.89,7535.99
Uttar Pradesh,Kanpur,2023,Rabi,Wheat,5.78,117.77,21055.56
Uttar Pradesh,Kanpur,2023,Rabi,Barley,2.83,4740.87,1210.19
Uttar Pradesh,Kanpur,2023,Rabi,Mustard,1.41,773.7,6123.84
Uttar Pradesh,Kanpur,2023,Rabi,Gram,1.09,1418.39,2332.96
Uttar Pradesh,Kanpur,2023,Rabi,Peas,3.13,3724.64,12278.7
Uttar Pradesh,Kanpur,2023,Zaid,Fodder,20.86,3434.68,47807.89
Uttar Pradesh,Kanpur,2023,Zaid,Vegetables,15.16,1226.08,55112.99
Uttar Pradesh,Kanpur,2023,Zaid,Watermelon,13.27,3858.31,20331.72
Uttar Pradesh,Kanpur,2023,Zaid,Cucumber,20.86,1024.33,3455.78
Uttar Pradesh,Kanpur,2023,Zaid,Sugarcane,118.6,2517.72,536100.25
Uttar Pradesh,Agra,2015,Kharif,Rice,4.36,2721.05,14200.79
Uttar Pradesh,Agra,2015,Kharif,Cotton,3.32,4335.7,5797.57
Uttar Pradesh,Agra,2015,Kharif,Sugarcane,94.0,759.45,232987.73
Uttar Pradesh,Agra,2015,Kharif,Maize,4.77,1776.98,16908.75
Uttar Pradesh,Agra,2015,Kharif,Soybean,2.57,568.7,813.29
Uttar Pradesh,Agra,2015,Rabi,Wheat,3.03,3085.59,12899.13
Uttar Pradesh,Agra,2015,Rabi,Barley,2.5,3125.38,4543.26
Uttar Pradesh,Agra,2015,Rabi,Mustard,1.35,4257.09,1159.9
Uttar Pradesh,Agra,2015,Rabi,Gram,1.65,1267.55,5876.67
Uttar Pradesh,Agra,2015,Rabi,Peas,3.62,118.38,5124.44
Uttar Pradesh,Agra,2015,Zaid,Fodder,22.88,2435.42,40457.6
Uttar Pradesh,Agra,2015,Zaid,Vegetables,13.39,1783.99,64613.15
Uttar Pradesh,Agra,2015,Zaid,Watermelon,21.57,1681.3,15360.14
Uttar Pradesh,Agra,2015,Zaid,Cucumber,12.52,3061.35,28479.26
Uttar Pradesh,Agra,2015,Zaid,Sugarcane,61.47,195.05,243375.7
Uttar Pradesh,Agra,2016,Kharif,Rice,4.84,1583.25,20867.44
Uttar Pradesh,Agra,2016,Kharif,Cotton,5.35,4582.23,8376.51
Uttar Pradesh,Agra,2016,Kharif,Sugarcane,129.94,2955.84,113880.8
Uttar Pradesh,Agra,2016,Kharif,Maize,3.87,2633.94,10738.95
Uttar Pradesh,Agra,2016,Kharif,Soybean,2.25,3300.36,10745.04
Uttar Pradesh,Agra,2016,Rabi,Wheat,7.61,3665.32,9543.83
Uttar Pradesh,Agra,2016,Rabi,Barley,4.14,3968.08,10151.52
Uttar Pradesh,Agra,2016,Rabi,Mustard,1.99,1037.22,3172.64
Uttar Pradesh,Agra,2016,Rabi,Gram,1.52,1591.07,6843.18
Uttar Pradesh,Agra,2016,Rabi,Peas,2.15,4874.98,4183.65
Uttar Pradesh,Agra,2016,Zaid,Fodder,22.14,2089.89,79348.48
Uttar Pradesh,Agra,2016,Zaid,Vegetables,16.35,4346.09,53531.89
Uttar Pradesh,Agra,2016,Zaid,Watermelon,28.87,2899.64,110798.54
Uttar Pradesh,Agra,2016,Zaid,Cucumber,15.98,3271.64,51776.78
Uttar Pradesh,Agra,2016,Zaid,Sugarcane,66.34,4334.31,319038.49
Uttar Pradesh,Agra,2017,Kharif,Rice,5.67,2881.36,830.44
Uttar Pradesh,Agra,2017,Kharif,Cotton,2.19,2466.35,5351.4
Uttar Pradesh,Agra,2017,Kharif,Sugarcane,83.03,2087.04,290863.25
Uttar Pradesh,Agra,2017,Kharif,Maize,9.41,716.86,13012.97
Uttar Pradesh,Agra,2017,Kharif,Soybean,1.12,2121.7,3397.76
Uttar Pradesh,Agra,2017,Rabi,Wheat,3.45,3617.38,4877.38
Uttar Pradesh,Agra,2017,Rabi,Barley,5.24,4570.62,17937.87
Uttar Pradesh,Agra,2017,Rabi,Mustard,1.03,4726.69,678.57
Uttar Pradesh,Agra,2017,Rabi,Gram,1.72,2040.41,7858.6
Uttar Pradesh,Agra,2017,Rabi,Peas,2.67,1708.47,7753.7
Uttar Pradesh,Agra,2017,Zaid,Fodder,37.75,3207.26,100277.55
Uttar Pradesh,Agra,2017,Zaid,Vegetables,10.81,1191.59,52938.63
Uttar Pradesh,Agra,2017,Zaid,Watermelon,29.69,1437.2,119505.51
Uttar Pradesh,Agra,2017,Zaid,Cucumber,12.5,3223.12,52348.31
Uttar Pradesh,Agra,2017,Zaid,Sugarcane,128.18,1682.91,274897.35
Uttar Pradesh,Agra,2018,Kharif,Rice,4.65,3958.83,18610.45
Uttar Pradesh,Agra,2018,Kharif,Cotton,1.82,4328.92,359.58
Uttar Pradesh,Agra,2018,Kharif,Sugarcane,67.24,4572.6,251102.66
Uttar Pradesh,Agra,2018,Kharif,Maize,6.22,2073.15,944.61
Uttar Pradesh,Agra,2018,Kharif,Soybean,2.24,2857.56,6543.41
Uttar Pradesh,Agra,2018,Rabi,Wheat,5.61,2218.39,23738.9
Uttar Pradesh,Agra,2018,Rabi,Barley,3.68,3260.11,5791.94
Uttar Pradesh,Agra,2018,Rabi,Mustard,1.67,4225.97,5928.06
Uttar Pradesh,Agra,2018,Rabi,Gram,1.36,357.24,6292.0
Uttar Pradesh,Agra,2018,Rabi,Peas,1.62,2062.71,4066.92
Uttar Pradesh,Agra,2018,Zaid,Fodder,20.07,399.71,44585.36
Uttar Pradesh,Agra,2018,Zaid,Vegetables,28.67,1411.43,83069.07
Uttar Pradesh,Agra,2018,Zaid,Watermelon,20.49,1232.87,59743.4
Uttar Pradesh,Agra,2018,Zaid,Cucumber,14.77,4282.99,54986.61
Uttar Pradesh,Agra,2018,Zaid,Sugarcane,122.29,3976.8,425019.52
Uttar Pradesh,Agra,2019,Kharif,Rice,3.14,3500.17,5455.58
Uttar Pradesh,Agra,2019,Kharif,Cotton,2.72,4147.38,1587.58
Uttar Pradesh,Agra,2019,Kharif,Sugarcane,52.16,2458.87,76074.26
Uttar Pradesh,Agra,2019,Kharif,Maize,5.26,3428.15,1825.62
Uttar Pradesh,Agra,2019,Kharif,Soybean,3.31,597.21,3226.89
Uttar Pradesh,Agra,2019,Rabi,Wheat,3.74,1342.14,11987.95
Uttar Pradesh,Agra,2019,Rabi,Barley,2.73,4112.77,2373.56
Uttar Pradesh,Agra,2019,Rabi,Mustard,1.24,1688.56,564.06
Uttar Pradesh,Agra,2019,Rabi,Gram,0.74,747.14,419.57
Uttar Pradesh,Agra,2019,Rabi,Peas,1.76,1891.62,3252.57
Uttar Pradesh,Agra,2019,Zaid,Fodder,25.67,4039.46,122797.86
Uttar Pradesh,Agra,2019,Zaid,Vegetables,16.28,356.4,13742.64
Uttar Pradesh,Agra,2019,Zaid,Watermelon,33.48,3408.01,158581.87
Uttar Pradesh,Agra,2019,Zaid,Cucumber,10.93,3009.28,9464.34
Uttar Pradesh,Agra,2019,Zaid,Sugarcane,132.01,744.82,163634.56
Uttar Pradesh,Agra,2020,Kharif,Rice,4.11,2482.94,10830.81
Uttar Pradesh,Agra,2020,Kharif,Cotton,3.87,4129.25,14283.19
Uttar Pradesh,Agra,2020,Kharif,Sugarcane,140.55,1811.55,525683.34
Uttar Pradesh,Agra,2020,Kharif,Maize,5.89,4808.89,27469.92
Uttar Pradesh,Agra,2020,Kharif,Soybean,3.68,4384.98,2353.43
Uttar Pradesh,Agra,2020,Rabi,Wheat,6.26,1638.89,15847.38
Uttar Pradesh,Agra,2020,Rabi,Barley,2.9,2217.99,3566.94
Uttar Pradesh,Agra,2020,Rabi,Mustard,2.63,744.16,3842.77
Uttar Pradesh,Agra,2020,Rabi,Gram,1.38,2209.86,5167.45
Uttar Pradesh,Agra,2020,Rabi,Peas,2.19,3389.62,9585.27
Uttar Pradesh,Agra,2020,Zaid,Fodder,34.76,3608.98,43916.39
Uttar Pradesh,Agra,2020,Zaid,Vegetables,12.53,103.8,28012.63
Uttar Pradesh,Agra,2020,Zaid,Watermelon,9.65,853.83,15837.04
Uttar Pradesh,Agra,2020,Zaid,Cucumber,15.6,4062.51,52584.71
Uttar Pradesh,Agra,2020,Zaid,Sugarcane,82.41,4398.6,131835.65
Uttar Pradesh,Agra,2021,Kharif,Rice,5.85,2170.05,26751.96
Uttar Pradesh,Agra,2021,Kharif,Cotton,3.46,3005.02,2196.33
Uttar Pradesh,Agra,2021,Kharif,Sugarcane,56.35,3796.12,207960.68
Uttar Pradesh,Agra,2021,Kharif,Maize,8.26,3039.49,20479.26
Uttar Pradesh,Agra,2021,Kharif,Soybean,2.38,581.0,7170.4
Uttar Pradesh,Agra,2021,Rabi,Wheat,3.46,4489.57,11462.74
Uttar Pradesh,Agra,2021,Rabi,Barley,2.51,2662.71,5259.56
Uttar Pradesh,Agra,2021,Rabi,Mustard,1.98,3695.91,1058.64
Uttar Pradesh,Agra,2021,Rabi,Gram,1.77,2160.27,5354.16
Uttar Pradesh,Agra,2021,Rabi,Peas,4.07,3338.11,8029.06
Uttar Pradesh,Agra,2021,Zaid,Fodder,40.28,2727.88,35667.31
Uttar Pradesh,Agra,2021,Zaid,Vegetables,16.37,158.95,77775.01
Uttar Pradesh,Agra,2021,Zaid,Watermelon,19.74,108.71,63712.92
Uttar Pradesh,Agra,2021,Zaid,Cucumber,18.38,4723.83,27987.49
Uttar Pradesh,Agra,2021,Zaid,Sugarcane,56.51,1132.81,121939.46
Uttar Pradesh,Agra,2022,Kharif,Rice,2.6,3663.04,9312.97
Uttar Pradesh,Agra,2022,Kharif,Cotton,1.91,343.61,3930.79
Uttar Pradesh,Agra,2022,Kharif,Sugarcane,106.58,3825.15,315631.9
Uttar Pradesh,Agra,2022,Kharif,Maize,7.33,3243.56,13183.81
Uttar Pradesh,Agra,2022,Kharif,Soybean,1.91,2117.11,8524.78
Uttar Pradesh,Agra,2022,Rabi,Wheat,3.64,2865.06,17208.77
Uttar Pradesh,Agra,2022,Rabi,Barley,2.97,2147.5,5726.78
Uttar Pradesh,Agra,2022,Rabi,Mustard,2.08,2507.97,1236.12
Uttar Pradesh,Agra,2022,Rabi,Gram,1.27,322.63,4299.47
Uttar Pradesh,Agra,2022,Rabi,Peas,3.97,1115.42,6306.33
Uttar Pradesh,Agra,2022,Zaid,Fodder,25.26,339.19,79998.65
Uttar Pradesh,Agra,2022,Zaid,Vegetables,16.28,818.09,59055.06
Uttar Pradesh,Agra,2022,Zaid,Watermelon,14.68,4810.49,32287.74
Uttar Pradesh,Agra,2022,Zaid,Cucumber,15.82,3875.6,56125.22
Uttar Pradesh,Agra,2022,Zaid,Sugarcane,75.16,3417.33,44130.45
Uttar Pradesh,Agra,2023,Kharif,Rice,4.63,630.5,18238.56
Uttar Pradesh,Agra,2023,Kharif,Cotton,2.92,1487.54,7159.97
Uttar Pradesh,Agra,2023,Kharif,Sugarcane,83.85,803.53,281510.16
Uttar Pradesh,Agra,2023,Kharif,Maize,3.42,4108.52,5981.7
Uttar Pradesh,Agra,2023,Kharif,Soybean,0.92,1776.3,2756.42
Uttar Pradesh,Agra,2023,Rabi,Wheat,3.77,3627.61,12667.34
Uttar Pradesh,Agra,2023,Rabi,Barley,3.57,1123.03,15169.33
Uttar Pradesh,Agra,2023,Rabi,Mustard,1.56,2650.1,3817.23
Uttar Pradesh,Agra,2023,Rabi,Gram,0.94,1151.32,1020.7
Uttar Pradesh,Agra,2023,Rabi,Peas,2.89,2678.14,11229.33
Uttar Pradesh,Agra,2023,Zaid,Fodder,11.62,489.39,13885.22
Uttar Pradesh,Agra,2023,Zaid,Vegetables,9.44,4690.51,46552.15
Uttar Pradesh,Agra,2023,Zaid,Watermelon,26.78,1462.1,60104.14
Uttar Pradesh,Agra,2023,Zaid,Cucumber,21.48,2122.61,106372.72
Uttar Pradesh,Agra,2023,Zaid,Sugarcane,79.07,2608.72,200294.77
Uttar Pradesh,Varanasi,2015,Kharif,Rice,2.49,3067.61,4858.54
Uttar Pradesh,Varanasi,2015,Kharif,Cotton,1.7,3912.15,5446.44
Uttar Pradesh,Varanasi,2015,Kharif,Sugarcane,50.65,1324.08,37235.93
Uttar Pradesh,Varanasi,2015,Kharif,Maize,6.53,1924.17,24432.31
Uttar Pradesh,Varanasi,2015,Kharif,Soybean,2.71,4771.92,2716.47
Uttar Pradesh,Varanasi,2015,Rabi,Wheat,2.83,2862.92,884.92
Uttar Pradesh,Varanasi,2015,Rabi,Barley,3.33,4269.12,3041.76
Uttar Pradesh,Varanasi,2015,Rabi,Mustard,2.82,158.66,1241.41
Uttar Pradesh,Varanasi,2015,Rabi,Gram,0.99,2757.1,655.72
Uttar Pradesh,Varanasi,2015,Rabi,Peas,2.0,2490.2,5634.16
Uttar Pradesh,Varanasi,2015,Zaid,Fodder,30.17,3109.64,89305.62
Uttar Pradesh,Varanasi,2015,Zaid,Vegetables,11.82,506.2,9325.45
Uttar Pradesh,Varanasi,2015,Zaid,Watermelon,17.01,2803.11,69399.1
Uttar Pradesh,Varanasi,2015,Zaid,Cucumber,17.89,860.93,14478.99
Uttar Pradesh,Varanasi,2015,Zaid,Sugarcane,92.38,2821.07,122881.91
Uttar Pradesh,Varanasi,2016,Kharif,Rice,4.38,3648.52,5676.72
Uttar Pradesh,Varanasi,2016,Kharif,Cotton,2.84,1571.0,862.64
Uttar Pradesh,Varanasi,2016,Kharif,Sugarcane,140.2,4370.29,641488.63
Uttar Pradesh,Varanasi,2016,Kharif,Maize,2.5,3427.3,7981.56
Uttar Pradesh,Varanasi,2016,Kharif,Soybean,3.84,3961.13,11758.15
Uttar Pradesh,Varanasi,2016,Rabi,Wheat,3.81,131.37,1971.0
Uttar Pradesh,Varanasi,2016,Rabi,Barley,3.35,3960.99,14655.41
Uttar Pradesh,Varanasi,2016,Rabi,Mustard,2.12,4171.01,8687.35
Uttar Pradesh,Varanasi,2016,Rabi,Gram,2.06,3694.82,8753.74
Uttar Pradesh,Varanasi,2016,Rabi,Peas,2.59,3036.31,11554.15
Uttar Pradesh,Varanasi,2016,Zaid,Fodder,27.92,2805.84,109089.4
Uttar Pradesh,Varanasi,2016,Zaid,Vegetables,16.56,1180.18,8022.97
Uttar Pradesh,Varanasi,2016,Zaid,Watermelon,15.78,2626.78,10147.75
Uttar Pradesh,Varanasi,2016,Zaid,Cucumber,24.62,3204.09,40100.33
Uttar Pradesh,Varanasi,2016,Zaid,Sugarcane,105.83,521.03,375581.74
Uttar Pradesh,Varanasi,2017,Kharif,Rice,3.38,2280.18,10069.14
Uttar Pradesh,Varanasi,2017,Kharif,Cotton,1.6,288.91,2994.3
Uttar Pradesh,Varanasi,2017,Kharif,Sugarcane,68.91,3982.69,279263.33
Uttar Pradesh,Varanasi,2017,Kharif,Maize,7.3,1549.97,29984.69
Uttar Pradesh,Varanasi,2017,Kharif,Soybean,1.87,206.73,1142.94
Uttar Pradesh,Varanasi,2017,Rabi,Wheat,5.06,4561.08,7250.37
Uttar Pradesh,Varanasi,2017,Rabi,Barley,4.04,847.08,6895.03
Uttar Pradesh,Varanasi,2017,Rabi,Mustard,2.61,3973.74,6085.63
Uttar Pradesh,Varanasi,2017,Rabi,Gram,0.98,4303.47,4595.45
Uttar Pradesh,Varanasi,2017,Rabi,Peas,2.26,2945.06,10428.39
Uttar Pradesh,Varanasi,2017,Zaid,Fodder,17.91,4718.58,23462.12
Uttar Pradesh,Varanasi,2017,Zaid,Vegetables,8.21,3764.19,41027.39
Uttar Pradesh,Varanasi,2017,Zaid,Watermelon,13.96,3187.36,67293.09
Uttar Pradesh,Varanasi,2017,Zaid,Cucumber,13.02,182.91,12009.6
Uttar Pradesh,Varanasi,2017,Zaid,Sugarcane,102.44,1245.34,43054.24
Uttar Pradesh,Varanasi,2018,Kharif,Rice,3.7,2495.66,17543.23
Uttar Pradesh,Varanasi,2018,Kharif,Cotton,2.64,277.41,611.17
Uttar Pradesh,Varanasi,2018,Kharif,Sugarcane,86.84,1728.21,181872.8
Uttar Pradesh,Varanasi,2018,Kharif,Maize,3.1,2041.21,6216.14
Uttar Pradesh,Varanasi,2018,Kharif,Soybean,1.37,2259.98,6534.34
Uttar Pradesh,Varanasi,2018,Rabi,Wheat,4.41,4396.39,8618.1
Uttar Pradesh,Varanasi,2018,Rabi,Barley,3.77,2642.24,5394.08
Uttar Pradesh,Varanasi,2018,Rabi,Mustard,1.02,159.37,3356.37
Uttar Pradesh,Varanasi,2018,Rabi,Gram,1.04,4942.32,4820.34
Uttar Pradesh,Varanasi,2018,Rabi,Peas,2.5,3792.12,5696.85
Uttar Pradesh,Varanasi,2018,Zaid,Fodder,39.4,1187.43,96707.55
Uttar Pradesh,Varanasi,2018,Zaid,Vegetables,15.73,1066.63,17146.94
Uttar Pradesh,Varanasi,2018,Zaid,Watermelon,21.54,2686.25,13831.5
Uttar Pradesh,Varanasi,2018,Zaid,Cucumber,19.91,2911.3,76013.66
Uttar Pradesh,Varanasi,2018,Zaid,Sugarcane,142.43,1462.36,30730.93
Uttar Pradesh,Varanasi,2019,Kharif,Rice,5.33,1539.25,25192.21
Uttar Pradesh,Varanasi,2019,Kharif,Cotton,3.37,3000.4,7734.76
Uttar Pradesh,Varanasi,2019,Kharif,Sugarcane,61.86,3343.7,98043.78
Uttar Pradesh,Varanasi,2019,Kharif,Maize,5.5,3536.52,9776.77
Uttar Pradesh,Varanasi,2019,Kharif,Soybean,2.82,4929.63,6903.48
Uttar Pradesh,Varanasi,2019,Rabi,Wheat,6.09,3661.77,11353.51
Uttar Pradesh,Varanasi,2019,Rabi,Barley,5.23,3809.94,8497.56
Uttar Pradesh,Varanasi,2019,Rabi,Mustard,2.15,982.55,6805.94
Uttar Pradesh,Varanasi,2019,Rabi,Gram,1.8,1990.99,1164.78
Uttar Pradesh,Varanasi,2019,Rabi,Peas,3.16,4174.21,3958.19
Uttar Pradesh,Varanasi,2019,Zaid,Fodder,28.95,2882.83,45944.76
Uttar Pradesh,Varanasi,2019,Zaid,Vegetables,19.05,1437.93,48146.44
Uttar Pradesh,Varanasi,2019,Zaid,Watermelon,31.45,1060.77,118141.52
Uttar Pradesh,Varanasi,2019,Zaid,Cucumber,15.21,2677.66,65440.09
Uttar Pradesh,Varanasi,2019,Zaid,Sugarcane,100.0,3146.5,434235.82
Uttar Pradesh,Varanasi,2020,Kharif,Rice,4.79,2320.85,2650.01
Uttar Pradesh,Varanasi,2020,Kharif,Cotton,4.51,4798.9,6493.62
Uttar Pradesh,Varanasi,2020,Kharif,Sugarcane,55.81,3849.02,256454.98
Uttar Pradesh,Varanasi,2020,Kharif,Maize,6.25,2209.06,11815.49
Uttar Pradesh,Varanasi,2020,Kharif,Soybean,1.89,4376.3,7832.87
Uttar Pradesh,Varanasi,2020,Rabi,Wheat,3.39,4416.1,2355.8
Uttar Pradesh,Varanasi,2020,Rabi,Barley,1.67,3517.68,4982.54
Uttar Pradesh,Varanasi,2020,Rabi,Mustard,2.42,1917.87,3358.47
Uttar Pradesh,Varanasi,2020,Rabi,Gram,1.01,3003.4,3533.05
Uttar Pradesh,Varanasi,2020,Rabi,Peas,1.93,1550.26,9411.35
Uttar Pradesh,Varanasi,2020,Zaid,Fodder,25.58,124.02,112111.6
Uttar Pradesh,Varanasi,2020,Zaid,Vegetables,15.32,3340.92,37226.15
Uttar Pradesh,Varanasi,2020,Zaid,Watermelon,20.59,2750.93,41932.92
Uttar Pradesh,Varanasi,2020,Zaid,Cucumber,22.52,839.49,37793.7
Uttar Pradesh,Varanasi,2020,Zaid,Sugarcane,116.6,368.33,25289.47
Uttar Pradesh,Varanasi,2021,Kharif,Rice,5.78,362.62,1936.47
Uttar Pradesh,Varanasi,2021,Kharif,Cotton,2.54,4113.18,8560.03
Uttar Pradesh,Varanasi,2021,Kharif,Sugarcane,78.73,1700.84,36344.3
Uttar Pradesh,Varanasi,2021,Kharif,Maize,3.52,1043.38,4805.93
Uttar Pradesh,Varanasi,2021,Kharif,Soybean,2.07,3155.08,5424.06
Uttar Pradesh,Varanasi,2021,Rabi,Wheat,2.46,1231.84,812.35
Uttar Pradesh,Varanasi,2021,Rabi,Barley,3.88,3310.23,4058.7
Uttar Pradesh,Varanasi,2021,Rabi,Mustard,2.51,1939.79,7291.15
Uttar Pradesh,Varanasi,2021,Rabi,Gram,0.97,4755.55,4419.55
Uttar Pradesh,Varanasi,2021,Rabi,Peas,4.1,2442.55,4363.0
Uttar Pradesh,Varanasi,2021,Zaid,Fodder,25.04,1392.11,34693.21
Uttar Pradesh,Varanasi,2021,Zaid,Vegetables,11.19,4725.28,26689.46
Uttar Pradesh,Varanasi,2021,Zaid,Watermelon,25.1,2122.19,113317.93
Uttar Pradesh,Varanasi,2021,Zaid,Cucumber,12.78,2153.06,39214.04
Uttar Pradesh,Varanasi,2021,Zaid,Sugarcane,50.22,4957.44,139623.38
Uttar Pradesh,Varanasi,2022,Kharif,Rice,4.29,1145.28,2142.73
Uttar Pradesh,Varanasi,2022,Kharif,Cotton,3.33,1508.39,8170.59
Uttar Pradesh,Varanasi,2022,Kharif,Sugarcane,68.75,4876.26,82115.95
Uttar Pradesh,Varanasi,2022,Kharif,Maize,2.56,1382.81,1715.37
Uttar Pradesh,Varanasi,2022,Kharif,Soybean,2.81,2175.45,2891.77
Uttar Pradesh,Varanasi,2022,Rabi,Wheat,6.29,423.98,26763.13
Uttar Pradesh,Varanasi,2022,Rabi,Barley,2.19,1294.71,2634.76
Uttar Pradesh,Varanasi,2022,Rabi,Mustard,1.38,2900.67,1683.08
Uttar Pradesh,Varanasi,2022,Rabi,Gram,0.95,3963.13,2586.48
Uttar Pradesh,Varanasi,2022,Rabi,Peas,3.82,2071.36,8891.61
Uttar Pradesh,Varanasi,2022,Zaid,Fodder,15.81,3052.26,37308.66
Uttar Pradesh,Varanasi,2022,Zaid,Vegetables,15.0,2881.59,63643.33
Uttar Pradesh,Varanasi,2022,Zaid,Watermelon,12.16,1006.54,37854.93
Uttar Pradesh,Varanasi,2022,Zaid,Cucumber,16.36,3450.59,23958.1
Uttar Pradesh,Varanasi,2022,Zaid,Sugarcane,138.97,3760.26,306167.01
Uttar Pradesh,Varanasi,2023,Kharif,Rice,5.45,2585.75,23826.86
Uttar Pradesh,Varanasi,2023,Kharif,Cotton,2.92,3937.45,3476.16
Uttar Pradesh,Varanasi,2023,Kharif,Sugarcane,53.65,3064.5,141984.48
Uttar Pradesh,Varanasi,2023,Kharif,Maize,4.6,517.35,7989.69
Uttar Pradesh,Varanasi,2023,Kharif,Soybean,2.97,3333.64,10415.25
Uttar Pradesh,Varanasi,2023,Rabi,Wheat,6.75,3523.14,6199.09
Uttar Pradesh,Varanasi,2023,Rabi,Barley,3.16,3087.77,2978.05
Uttar Pradesh,Varanasi,2023,Rabi,Mustard,1.16,844.53,4185.68
Uttar Pradesh,Varanasi,2023,Rabi,Gram,1.1,1253.36,1013.18
Uttar Pradesh,Varanasi,2023,Rabi,Peas,3.02,4836.47,6143.53
Uttar Pradesh,Varanasi,2023,Zaid,Fodder,12.17,1687.6,18919.11
Uttar Pradesh,Varanasi,2023,Zaid,Vegetables,12.04,3150.19,21535.66
Uttar Pradesh,Varanasi,2023,Zaid,Watermelon,24.09,2499.56,93238.54
Uttar Pradesh,Varanasi,2023,Zaid,Cucumber,23.92,4003.61,25315.12
Uttar Pradesh,Varanasi,2023,Zaid,Sugarcane,141.25,4278.3,232735.06
Maharashtra,Pune,2015,Kharif,Rice,4.03,3253.14,3291.08
Maharashtra,Pune,2015,Kharif,Cotton,3.04,518.16,1262.97
Maharashtra,Pune,2015,Kharif,Sugarcane,129.94,4819.56,303355.64
Maharashtra,Pune,2015,Kharif,Maize,4.16,827.25,7655.52
Maharashtra,Pune,2015,Kharif,Soybean,3.33,2212.33,2018.84
Maharashtra,Pune,2015,Rabi,Wheat,4.18,3678.39,3698.24
Maharashtra,Pune,2015,Rabi,Barley,2.97,2760.9,5554.57
Maharashtra,Pune,2015,Rabi,Mustard,1.75,4743.89,6175.75
Maharashtra,Pune,2015,Rabi,Gram,1.29,1338.46,4148.54
Maharashtra,Pune,2015,Rabi,Peas,1.78,4811.59,7507.32
Maharashtra,Pune,2015,Zaid,Fodder,14.12,4451.08,48667.65
Maharashtra,Pune,2015,Zaid,Vegetables,13.86,941.65,31361.87
Maharashtra,Pune,2015,Zaid,Watermelon,32.09,3836.23,48897.99
Maharashtra,Pune,2015,Zaid,Cucumber,11.5,2412.49,1520.51
Maharashtra,Pune,2015,Zaid,Sugarcane,117.11,2797.02,90746.83
Maharashtra,Pune,2016,Kharif,Rice,5.25,439.84,18052.59
Maharashtra,Pune,2016,Kharif,Cotton,2.33,2206.42,10383.11
Maharashtra,Pune,2016,Kharif,Sugarcane,87.56,869.35,322555.89
Maharashtra,Pune,2016,Kharif,Maize,4.17,3453.71,814.91
Maharashtra,Pune,2016,Kharif,Soybean,4.19,258.57,2774.28
Maharashtra,Pune,2016,Rabi,Wheat,3.92,1354.07,2867.13
Maharashtra,Pune,2016,Rabi,Barley,2.47,3481.4,402.72
Maharashtra,Pune,2016,Rabi,Mustard,2.11,759.74,2701.26
